video_id,comment,label
VCsy9BO6_3g,"If they didn't treat their warehouse employees like robots, they wouldn't be losing employees and having to go to robots. Employees don't even have time to take a pee break without their performance falling.",Positive
VCsy9BO6_3g,"Who cares at this point, we will all go work at Home Depot or Retail.",Positive
VCsy9BO6_3g,"Amazon is a TERRIBLE Company.  Who cares, I suggest everyone work in old fashioned retail.  Thats what I'm going to do.",Neutral
VCsy9BO6_3g,They want to save money? Remote work is a lot cheaper than face-to-face work.,Positive
VCsy9BO6_3g,"I deeply regret going into life changing debt for a degree in software engineering, but I think my decision to pivot my career after I graduated instead of trying to play the hunger games in the tech sector was a good decision. I have a fraction of the compensation I would have if I had, but I work from home, like my team, and I don’t hate my life. 

My advice to anyone still in school hoping to enter a FAANG company, as the schools like to encourage you to strive for — it’s not worth it. There’s no job stability. You’re going to relocate across the country to be laid off a year later. It’s no longer a safe degree like it once was.",Positive
VCsy9BO6_3g,"My employer is like this, creating a hostile work place to get people to quit.",Positive
VCsy9BO6_3g,As long as Amazon gets thousands of applications a day they will continue to treat their employees like trash because they are viewed as temporary positions they don't want to pay anybody retirement the moment they can replace 100% of their staff with AI robots they will proudly layoff every one 🦾 Rise of the robots coming soon,Positive
VCsy9BO6_3g,AI and humanoid robots will wreck the job market for a decade.,Negative
VCsy9BO6_3g,So if you're a great performer you get 1.1x salary but if you are bad it's 0.75x. That sucks,Negative
VCsy9BO6_3g,"I am a seasoned supply chain professional, and believe me, I DO NOT WANT TO EVER WORK FOR AMAZON.  I like Amazon as a customer, but you've lost me as a professional employee who aspires to work at Amazon.",Positive
VCsy9BO6_3g,"I worked for this company, never ever been so unhappy,  hated each minute",Negative
VCsy9BO6_3g,"This is expanding the Jack Welch’s Rank and Yank model.  Every year a Manager must replace at least 2 people from their team.  
What they are hoping is by using AI/Robots they can reduce their staff and then write up on their CV’s how Amazon benefited from their actions.  Then leave before the consequences come home in either loss of Sales or low quality of code.",Neutral
VCsy9BO6_3g,"Someone I know remotely worked for them and did call center stuff during covid. They provided no point of contact and no address. They ended the job when workers returned and said their computer had to be returned. No box, no shipping label and locked the computer so no contact could be made. Now that person is ineligible for rehire and they tried for 3 years to return the equipment and no one would ever help them to do so. These larger companies are awful. I bet they swap everyone for visa workers at a lower burden and leave Americans without jobs.",Negative
VCsy9BO6_3g,"Incoming, toxic work environment to try and get people to leave so that they can lower the layoff numbers. The old “too many people are meeting expectations, lower some of them to  to needs improvement”, and “last years above and beyond is this years bare minimum”",Negative
VCsy9BO6_3g,"The problem is the tech industry became fat with ridiculous employ benefits for the non warehouse employees. You are seeing all the ""freebees"" that tech companies going away as they focus on the bottomline. The tech industry is becoming more like traditional employers and will be paying a lot less.",Positive
VCsy9BO6_3g,"This is how corporations are navigating this economy.. it sucks but earnings and growth is extremely resilient compared to past recession, it’s working.. Better times will come, hang in there.",Positive
VCsy9BO6_3g,"Thanks. I worked for Amazon and lasted ... 4 hours. Criminal line with criminal targets. I couldn't believe in these times we are working as in ""Modern Times"" of Chaplin, a century ago. It was exactly the same or even worse (Bristol, United Kingdom).",Negative
VCsy9BO6_3g,"I used to work for amazon as an SDE. You're right that if you're on the right team/org/senior manager/product it can be a good place to work, but from the outside when you apply you don't have any of that information. And even if you do end up on a good team it can all change at a moment's notice with a reorg.

It makes sense that they're using leadership principles to put people on PIPs though. It means you could PIP people without hard data. The LPs were frequently weaponized so managers could get their way but this means it's possible to get rid of individuals for vague reasons.",Positive
VCsy9BO6_3g,"Accepting an offer from Amazon was the worst decision of my life. After 2 years I was burnt out and my mental health hit rock bottom with suicide thoughts. My job was, and still is, the envy of many young software engineers (result of Amazon's heavy marketing invstment targeted at them), yet in reality I can't think of anything worse that can happen to someone than when something makes you want to end life yourself. How did I get there? In short, Amazon's high bar mentality (nothing you ever do is good enough), competition between colleagues, constant lies by management, moving goal posts, etc.. It's hard to stay mentally sane when you work all the time, you achive 4x more than any regular employee in a similar role at a different company, you know you are world-class level, yet you're told you're trash all the time and you get put on PIP. One year after I left I still have anxiety attacks and I can't say I am well, I'm afraid I'll never be as I was before Amazon. It was truly traumatic.

I wouldn't recommend anyone to join Amazon. If you are good enought to thrive at Amazon you will do better by founding a business, or you will inevitably rise fast in your career in other places. Don't be stupid like I was.",Negative
VCsy9BO6_3g,My journey at Amazon has been quite unique. I got poached from my temp agency early and I have been going strong about to be 2 years in. I also was able to vertically transfer 2 times without interviews and have been an asset and every team. I was literally hand picked to improve a whole team. Idk how my experience is so unique to others. My first forte I was rated the best. Idk man I think it’s a game and I play it well. And a top tier performer.,Positive
VCsy9BO6_3g,"I remember when we were kids, it was somewhat of an insult to say to each other ""monkey see, monkey do"" when all someone did was follow what the other kids did - no mind of their own.......zero creativity. Yet, in the business world, this gets the tall foreheads in the C-suites their huge end of the year bonuses. Go figure. I guess those kids we made fun of decades ago grew up to be soulless CEOs. Well, I sure hope all these faceless shareholders have very deep products to buy all the increased productivity that these companies are going to be producing as they continue to grow and increase profits while laying off their entire workforces. Infinite growth with zero labour costs - what could possibly go awry with this business model?",Positive
VCsy9BO6_3g,"Amazon and Apple have terrible working conditions (google for anti suicide nets around factories for the last one). If I need you buy something, I'm looking for companies that are not so inhumane (for laptop MSI, Asus and Dell, for delivery too many to name list). It's ok for me to pay a bit more or wait for several more days, but know no one was humiliated doing their job (or was less humiliated at least). Sadly, sometimes goods I need only on Amazon, good for me it's a case for one time in ten years.",Negative
VCsy9BO6_3g,Amazon has been hiring 60-100 Temporary foreign workers in Canada every quarter for the last 2 years.,Positive
VCsy9BO6_3g,Do another one for Meta! It’s more toxic than Amazon now,Positive
VCsy9BO6_3g,"I’ve been working as a translator for a year now! 😂

For the first time in history, commercial law is working against people. And that won’t change-because AI is largely driven by China, where there’s no democracy, so their legal system has never been about protecting individuals.

But that’s not the main issue.
The real problem is that 99% of people talking about AI don’t understand it at all. 
They pretend to be AI philosophers just to keep their jobs- and in doing so, they’re dragging entire companies down and causing massive, avoidable damage.

What can be done?
Honestly, nothing.
The few who do understand what’s going on will hire the right people. That’s up to the owners/ CEOs.",Negative
VCsy9BO6_3g,Amazon is one of the top Scumpanies. I don't buy from them and I would rather starve than work for them.,Negative
VCsy9BO6_3g,When has Amazon been employee friendly??!!!,Positive
VCsy9BO6_3g,I wonder how many H1Bs Amazon is applying for to replace the workers they are laying off.,Positive
VCsy9BO6_3g,"I expect executives and CEOs to be a-holes, but what amazes me on a constant level is when bottom level coworkers and managers act like a-holes. Like, you’re basically joining the enemy. You’re helping the executives make your job miserable.",Positive
VCsy9BO6_3g,"I was part of the Initial PIP layoffs, working as a tech lead. They're smokescreen. I have friends still at the company who give me tea all the time. My team had multiple deployments, worked well beyond labor laws, our ""performance"" was the best amongst our particular region. My mistake? The OT and pay being well above most of my peers. My pip was totally unreasonable given the amount of overnight migrations and 20+ projects we worked on. My performance, ironically, was improving as I had began to automate a lot of my admin work just as ChatGPT blew up in popularity. Got my PIP, the whole team thought it was bs, since I was outperforming and had hands on most of our projects. 

Yeah. It's all an excuse to cut costs with the upcoming economic downturn. Do not believe that AI is the primary causer. It's a symptom, not the source of their issues. They've been having issues for a while.",Positive
VCsy9BO6_3g,When was Amazon good to its workers? I worked there and even then the only real perk was an ever increasing stock price.,Positive
VCsy9BO6_3g,"""amazon is great place to work for"" as a former SDE this made me laugh. Most stressfull emplpyee ever worked for i just peveraged to get into fintech😂",Positive
VCsy9BO6_3g,"Once Andy Jassy begs hiring managers to hire people to fix all the issues AI agents will cause, I will just laugh.",Positive
VCsy9BO6_3g,I'd care but corporate employees were all OK with the DEI and shit all over the white working class. now they're on the chopping block. cry me a river white collar enjoy your soup kitchen.,Negative
VCsy9BO6_3g,Texas Amazon employees complain they won't turn up the air conditioning in their warehouses during the summer 😮,Negative
VCsy9BO6_3g,Horrible place to work. You are so wrong,Negative
VCsy9BO6_3g,It's a chain-reaction of corporate BS.  That's what happens when there's no neutron moderation / worker's rights or union representation.  The reactor goes critical or gets scammed.  We're seeing a massive power down cycle.,Negative
VCsy9BO6_3g,"I think you called it.  What you described happened to me to T. I'm management,  made to pip and fire people,  then after I did their dirty bidding, my role was ""eliminated."" Its time for you to start thinking about how to help us get out of the cut throat war zone. Everyone needs to pivot because working for a corporation is no longer it",Negative
VCsy9BO6_3g,"Work is a contract, do your job while having a good life , no more than that",Positive
VCsy9BO6_3g,American workers have turned themselves into liabilities. Independant contractors and robots all the way!,Negative
VCsy9BO6_3g,'Churn' is built into Amazon to accommodate the business cycle. Binge employees when the cycle is hot. Purge employees when it's not. They don't try to hide it,Positive
VCsy9BO6_3g,This will not stop because you still pay for their services.  And this IS the future of work. And there is no safe bet. 1 percent Tech Barons the rest will be peasants.,Negative
VCsy9BO6_3g,I recently took a job at an amazon DSP as a truck driver this year in 2025. I was literally told to bring a piss/shit bucket during training.,Positive
VCsy9BO6_3g,Former Amazonian. Pretty much the worst place I have worked at.,Negative
VCsy9BO6_3g,Every big company makes a list of  its  “principles” to reflect the opposite of what the company actually does internally. Principles are nothing but a PR pamphlet to mask the potential conflicts/issues within the company policy. A massive layoff is always preceded by a similar announcement of “earth’s best employer” / “fairness in the workplace” / “thrive” this and that.,Positive
VCsy9BO6_3g,"They added ""potential"" to their rating because they saw that Meta was rightfully being slammed for laying off their best employees and labeling performance based lay offs. 

They want to bake plausible deniability when they start laying off people because they have the highest TC package. You can work like Linus Torvalds and still be thrown on PIP due to not having good ""potential"" for whatever ambiguous reason they come up.",Positive
VCsy9BO6_3g,"Right boss, the right team and etc. That can change in a heartbeat. You might as well as wish for a 24 year old model with ash blond hair and blue eyes who is a size 2 who has two PhDs in opera music and nuclear physics with a net worth of a $10 million who understands the real you and writes haiku with a flair for Tuscan Italian cooking. I have seen Amazon recruiters reach out to my wife. They are rude, their first language is not English and their emails are utterly nonsensical. Happy to forward them over to you with Meta terrible recruiters. They don’t even use chatgpt to write their outreach messages. It is bananas. We wonder if they are badly programmed chatbots.",Positive
VCsy9BO6_3g,"They are not becoming hostile, they have been hostile. I worked at the warehouse in 2020.

They were always rude.",Negative
VCsy9BO6_3g,Gotta love these businesses going full mask off and making this a negative sum game. They would rather burn cash on AI hype while cutting employees rather than investing in AI and keeping employees to actually boost productivity.,Positive
VCsy9BO6_3g,"In a previous org, I had a boss put me on a PIP. This was completely unsubstantiated and, I suspect, motivated by the fact that she just didn’t like me. Fortunately, my org had a program called ""360 evaluation"" that sent out surveys to colleagues throughout the org (executive stakeholders, team members, clients, etc). I escalated to her boss and insisted that I get a 360 eval because my boss had no concrete examples of why I was on PIP (mainly platitudes of her feelings of how I was performing). As an aside, I was open to specific feedback on how I could improve, but she didn’t have any to give me. No way to get off PIP if it is just vibes. When the eval came back, I ranked extremely highly from all levels, including getting praise from senior executives. That got my PIP removed immediately. She left my team to work on another team shortly thereafter.

Bottom line, if you are getting PIP'd and you think it is unsubstantiated,  gather data and fight back!",Positive
VCsy9BO6_3g,"I would have to disagree that Amazon is a great employer. Depending on where you work, it might be great, but the conditions inside are hostile driven by some unrealistic metrics that must be met within a 4 day work schedule.

While I can't speak for other locations, I would not wish this type of work environment on anyone else.",Negative
VCsy9BO6_3g,"Brian, I think you tend to give great insights and advice. I'm curious if you have an opinion at what point workers/employees need to transcend individual actions and need to begin pushing for systemic change, such as pro-worker legislation via their elected officials.",Positive
VCsy9BO6_3g,"I went through this at Enron, and it was a disaster. No matter how good your team was, you would only get 10% top and forced to put 10% in the bottom and another 20% in below average. What this meant was horse trading every year between managers about who was going under the bus. Some managers, if you resigned in the last 3 months of year, would offer you crazy deals to stay! A common deal was, you stay but go on garden leave, take a bottom Performane review grade, get put on the year-end cut list, and paid out to go! A good colleague of mine resigned, took ""the deal"" and was given 3 months garden leave another 6 months notice+severance. He started the new job while at risk",Negative
VCsy9BO6_3g,LOL.  They were always shit to work for.  A good friend went there around 2007.  He said it was awful to be a system admin there.,Positive
VCsy9BO6_3g,"I will never join Amazon even if they pay me million dollar per year! The work pressure,PIP mental gymnastics is not worth it!",Negative
VCsy9BO6_3g,Amazon makes Glengarry Glen Ross look like an employee first company.,Positive
VCsy9BO6_3g,"It's now a new issue. We used to joke about saying of how it is to work in some of the large tech companies. And for Amazon, the saying was that employees cry in the bathroom.",Negative
VCsy9BO6_3g,2:00 yes Amazon is indeed a job,Positive
VCsy9BO6_3g,"Yes, ""quiet quitting"" is a thing but also is ""quiet firing""!!!!! 
Yes, QUIET FIRING.  They want you to quit but will not fire you for, probably, legal and financial reasons.",Positive
VCsy9BO6_3g,"There is no way the current state of AI can make this many software engineers obsolete, it is not yet a 1:1 replacement. The way I see it, big tech invested so much money into the AI hype, they are recouping that by cutting off the workforce, given also the state of global economy. Chances are, when the economy improves next year or so, they will start hiring like crazy again.",Negative
VCsy9BO6_3g,"I realized this trend when COVID hit. It was then when I began taking seriously my old MBA and began learning how to invest, and this is what I do now.

Working for others is not worth it anymore. By the way, I might be the odd man out but I do not think Amazon hates people. They simply take the ""I am not running a charity business here"" to their ultimate consequences.

PS: Don´t worry folks, I am not selling any courses, I am not a trader. Don´t contact me.",Negative
VCsy9BO6_3g,"""Becoming?""  I can't take you seriously if you think they were ever NOT hostile to their workforce.  You were a professional recruiter?",Positive
VCsy9BO6_3g,I’ve lost all hope at this point.  I have followed every bit of advice. Nothing is working.,Positive
VCsy9BO6_3g,Amazon doesn't offer careers. They want drones who gets paid peanuts and just wants to fill in the positions until AI powered robots take over. Very Weyland Yutani like.,Positive
VCsy9BO6_3g,"""creating other jobs"" = one person whose job used to take a whole team but the team got laid off and now its just said babysitting AI and cleaning up its mess. cant wait",Negative
VCsy9BO6_3g,My husband just had an interview at Amazon.  It was insane.  He had to take a full day of interviews and had to prepare using some star method...How does a place like Amazon can take that much time on interviews.  Also the pay was very very low comparativly to similiar jobs in our Market.  Just the interview process told us it was a crappy company to work at.,Negative
VCsy9BO6_3g,"I love how these executives are promising their shareholders they will save money with AI.  I can tell you the AI models are not there and cannot replace jobs.  Second, many lawsuits on GenAI becuase it is stolen IP.  Any executive who is still preaching this is not very bright ro clueless on what AI is actually is and probably based on President Trump wanting to invest in AI.  All AI is fast math computations and fast mathing,",Positive
VCsy9BO6_3g,"This focus program you just discribed is totally unethical...so why would anyone with skills even want to work at Amazon? in Ten years, Amazon will disappear. The only sell their junk and people in tech do have a lot of options.  Amazon is not all that.",Positive
VCsy9BO6_3g,yeah they are thinning the herd to make people want to quit.,Positive
VCsy9BO6_3g,I have zero sympathy for anyone who works at Amazon. You all know how terrible an employer they are for at least the last decade.,Neutral
VCsy9BO6_3g,amazon WAS hostile to its workforce,Negative
VCsy9BO6_3g,AI replacement is coming for jobs in accounting firms as well. Goodbye entry level accounting jobs and internships.,Positive
VCsy9BO6_3g,"I think it’s fair for an employer to want 100% out of an employee. If they cannot keep up with the pace of work and expectations, they should seek another job. If the economy is not good and there’s no where to go, then more power to the employer.",Negative
VCsy9BO6_3g,"You couldn’t be more correct. I just left a very large healthcare provider because they’ve cut employees and middle management down so far that there’s actually no way to advance. Middle management is the only pipeline available, and they’ve cut it back so far they the poor managers can’t even take time off from work, much less nurture the careers of other people. I spoke to my manager 3 times total. But they’re also wasting human capital (cringe, I know) by letting people who have potential sit at the lowest rung on the ladder forever.",Negative
VCsy9BO6_3g,"Amazon has always been extremely toxic as a working environment…. Just have an interview with them, you’ll understand quickly they’re like a cult… asking bot-like questions, trying to force you to think and answer exactly as Amazonians want you to think and answer.",Positive
7I4_JCgyygU,"Yeah, I briefly worked a bad job like that. Dude, no",Negative
7I4_JCgyygU,"I am Quality Inspector at my job. I make sure the product is built right from production. No manual labor, no heavy equipment, inside 72 degrees year round. All I do is use gauges to check the product, stamp paperwork and write up products that are built wrong from production. I make almost $30 an hour. I live in southern Arkansas as well.",Negative
7I4_JCgyygU,A ups driver in chicago like 20 years ago was robbed at gunpoint for his watch and got shot but lived missing a year of work,Negative
7I4_JCgyygU,Amazon shut down all the malls. Now working there is hell on earth,Negative
7I4_JCgyygU,"i used to work for a delivery service that picked up amazon contracts. a full cargo van with a side sliding door you can expect 180-210 stops… shit was no joke. no time to eat, no time to stop and use the bathroom (ppl were literally pissing in bottles so they werent out till 8-9pm)",Negative
7I4_JCgyygU,"sorry but these crash out videos got me rolling. These jobs are fucking slavery. At the end of the day, these companies don't give a DAMN about these people. They're just a number that can be replaced.",Negative
7I4_JCgyygU,"I drove for an Amazon dsp for 2.5 years. I started at $15 an hour, ended at $21 an hour. I was making 4k net pay. When the owner left the state, I quit driving.",Positive
7I4_JCgyygU,"Unionize every time!
I was pregnant and they fired me after being hit by a drunk driver. Don't buy anything from them for Christmas!",Negative
7I4_JCgyygU,I was pregnant and they fired me after being hit by a drunk driver. Don't buy anything from them for Christmas!,Negative
7I4_JCgyygU,"Even back in 2000 I was fired after being hit by a drunk driver while going to work. BOYCOTT THEM ON EVERYTHING! Don't  buy their products, don't  work for them, call them and ask for the supervisors when your bored.",Negative
7I4_JCgyygU,"""slave work"" dont pay hourly or at all and is not a choice",Positive
7I4_JCgyygU,"They know that you are a complainer and sound like to me you’re lazy so we’re trying to get rid of you and they on the barrage of doing that so bye-bye good job, Amazon",Positive
7I4_JCgyygU,"187 stops a day was what my average was. Close to 300 packages a day in Sarasota, Fl. In dense urban cities stop count is less. Regardless working there is fucking miserable.",Negative
7I4_JCgyygU,"Amazon driver is a mindless easy job if you just don’t give a damn. Who cares if you finish or not. You won’t get fired unless you REALLY are ridiculously slow, no call/no show often, or get dinged for running red lights/speeding/stop signs. 
It keeps you in shape just ignore the bs and do what you can do. Def. not a career maker.",Negative
7I4_JCgyygU,"Well i worked for amazon, and it depends. Compared to ups i preferred amazon. I had to do more physically demanding things up in ups, in amazon, they got carts, trolleys and other things that help you lift and move things safely. Actually, my last time at amazon was to easy. Small packages from conveyor, and into tote. Only left becouse it was so boring. I guess i had a good site, if things get super tough i would definitely prefer to go back there over another regular minimum wage job.",Positive
7I4_JCgyygU,"I went to the day one orientation. We had a sit down with the DSP manager and it was basically ""You can get written up for this..this...this... Amazon has cameras on the van and watches you for this...this..this..."" Then he asks if we are ready to go
meet our teams. We go to the back. The other guys went to the DSP desk and I walked out. Now thank you. lol",Positive
7I4_JCgyygU,I lasted two days at Amazon it is slave labor I applied to work grocery and you have to pick like 100 items in the freezer for two hours minimum with like a 10 min break in between in a freezer suit yea no…  that and your 10 min break tracked it was just to much I literally felt like I was on a plantation pick 100 pieces of cotton every minute with an ai tracker,Positive
7I4_JCgyygU,I worked for Amazon and its the best job I ever had it's life changing I will build my future if I want I can afford two rents,Positive
7I4_JCgyygU,So a whiny black woman and an old man can’t handle a real day’s work?,Neutral
7I4_JCgyygU,My dad worked at Amazon for like an hour and quit. If I did anything like that and told him I would never hear the end of it. He got a return box with a hose in it that still had water in it and for some reason it was too much for him and he walked out lol. He was super pro Amazon before that too. He thought it would be so great lol.,Positive
7I4_JCgyygU,"Bro, i shihhh you not, they wanted us to unload and haul 35,000+ lbs on a basic pallet jack(500lb capacity) from out the truck to the far end of the warehouse and in total was estimated at 8hr+ job doing this. It might've been because of a bad mix up obtaining the proper equipment....on their end, so if a bad day is just a typical pyramid building slave day, these people are really getting crazy. It was low paying, enough to check to check, and many people there had to do this. (If u see me posting this 35,000 times, u do the math",Negative
7I4_JCgyygU,"Amazon isn't for everyone; they will put you to work for sure, but if you are good at what you do, they'll take care of you.",Positive
7I4_JCgyygU,"I was a USPS rural deliveryman. Average packages/day on my route was 150-200, but you also have to deliver the mail (500+stops), and pick-up packages, all the while you are monitored and timed as anything that takes you 5 minutes you are flagged to the postmaster who can then pull you into the office to have a ""talk"" if he/she wants. Too many flags of this kind upper management also know and will hard pressure the postmaster to give the offender a spanking. This is when you do need the union to protect you. During Holidays and Amazon sales, your package load will increase around 50%/day. The covid years were even worse as 200-300 packages a day was normal and as there were always people out with covid, you finish your route and help on another. 11+hours a day 6 days a week was the normal. Some of us would also work a half day on Sunday (optional work). You work at these jobs, but at least at the USPS you can make decent money and if full time you have excellent benefits (pension, top healthcare, ect). it's laughable when people b*tch about a stamp going up a couple of pennies, as for most people this is hardly more than a dollar a year increase, because they think you sit on your bum and get overpaid. Also, if you use Amazon, don't share your fake empathy for the drivers. If you would buy local Amazon wouldn't have the stranglehold they do.",Positive
7I4_JCgyygU,"I tried Amazon for 2 weeks and stopped showing up.
They overload you, don't give breaks, have to pee in water bottles, need to deliver everything in all weather...
Worst job ever.",Negative
7I4_JCgyygU,Amazon is required to have air conditioning working in the van legally in MA believe they’re actually the only ones required to in the parcel service business,Positive
7I4_JCgyygU,"Tried to drive for them made it about a year, always lying on the DOT DVIC, if you didn’t take an extra day ya might lose one you planned on working, had the sliding door come off my van and hit the street they told me to pick it up alone, put it back in the van finish the second half of my route having to lift the door and maneuver to grab every package then take the back roads home. Meanwhile it’s fall in New England so 40 mph was enough to fucking freeze on the 45 min commute back. They also had me averaging about 180-210 packages a day and if you do better they simply add more per day or send you to help someone complete their route but don’t take too long because they will chew you out for getting more than 2 hours overtime. People were 50/50 great and intolerable but if you needa make 20 plus dollars an hour in a pinch and need those hours they gotchu on that, and nothing else.",Positive
7I4_JCgyygU,"Amazon fired me for being sick with COVID. I went to the doctor and I had a note from them, I called in every day to let them know that I was very sick and I couldn’t leave my home. After I got over the COVID and was cleared to go back to work. The day I went back to work I was called into H.R. and told that I had missed too many days of work and I had no idea what was wrong because I had done exactly everything that I was supposed to do in a situation like that and I was told that I had used up too many days off in a certain time frame and that I needed to turn in everything that belonged to Amazon and leave immediately afterwords because I was no longer employed by them anymore.",Negative
7I4_JCgyygU,"It’s true. 
I worked there years ago.
Overnight shift in warehouse. 
I went to the bathroom around 3am, came back and found my manger standing next to my picker cart telling me “we see you’ve been away from your scanner for 5 minutes. Everything okay?” 
I ending up getting a write up.",Positive
7I4_JCgyygU,"I worked for two amazon ware houses, I handled 50 pound boxes and we had to carry them around on pallet jacks very repetitive work and tiring, I transferred to a warehouse closer to my home and a operations assistant reported me to HR for a safety violation because they didn't tell me walking under a conveyor belt was a safety violation so now I can't work for amazon again and they fired me right before Thanksgiving which amazon is known to do, but that's a blessing, its a repetitive physically demanding job",Negative
7I4_JCgyygU,Black folks complaining about hard work. What else is new?,Negative
7I4_JCgyygU,I felt the same way the Amazon driver featured on here did when I had to work for McDonald's in my mid 30's. My career at McDonald's back in 2004 lasted two days.,Positive
7I4_JCgyygU,I guess im one of the  few people that have work at Amazon and has had a good experience my boss was really nice to me I'm very sickly and they made sure I had everything i needed and they made sure I didn't overwork myself even my co-workers looked out for me if they felt like I was doing too much they'll let me go sit down I guess I just got lucky,Positive
7I4_JCgyygU,"temped at ups for a few weeks in the 80's. technology hasnt made crappy jobs an ezier. but thx to govt bloat & corporate greed property taxes & rent have outpaced the wages. best thing to do is cutback on consumerism. stop buying the junk, the outlook, the mindset, narrative, lifestyle. dont buy in. to any of it. forget purchasing 'healthcare'. forget letting dentists drills into ur mouth. forget costly chemicals for ur animals & the veterinary advice telling u to give them thousands of dollars for treatments (after the injections have f'd them up.) avoid ALL injections. cut ur own hair. learn to cook from scratch & source ur ingredients VERY carefully. forget putting dye into ur skin, hair, nails. forget nutflix, its just propaganda. pay attention, not tuition, & u'll b out of mainstream when ur 30something",Negative
7I4_JCgyygU,"I worked for Amazon for a little over two years. I'm not going to lie It's was fun. I really miss it 😢. But I'm not normal. I'm single with no kids.  I've been a work a holic from age 12. They fed us anything we wanted almost every day.  We had parties every month. Gift cards every week. Gave us all kind of free sht. You get discounts on all orders.😮 I have had years of great times with many of my coworkers. For the first time in my life not just a few but many different ppl who actually know how to have fun.🎉 That was needed cause I worked form home during COVID. That's when Jeff was the CEO I'm not to crazy about the new vibe. Jeff played no games. We never had to worry about taking the stupid vaccine. And we got a three dollar raise in just two weeks. Plus full time employees got to go to school free for career development and promotions.Even though it particular warehouse was drastically under performing.Two tips and this will be a awesome job have a sliding base/performance pay. That will keep diversity, reward those who are able to push harder.  And not hurt those who just wanna clock in be productive and clock out. 2. Stop putting full time employees on a pedestal. Because flex 💪🏽 employees break more records and often work over 37 hours any way ; during odd hours no one else wants to work.  😢 Flex 😮employees deserve love too 🦺💟🏆 I miss working for Amazon I had a ball most days",Positive
7I4_JCgyygU,"I just put in my resignation for my six years and an Amazon warehouse last Friday and the weight that left my shoulders with everything that they put me through mentally physically feel so good to have gone that is the worst company I have ever seen in my entire life. Yes they will give you time to go home. Yes, the pay isn’t bad, but when your body is being beaten to death, and the mental of watching a guy live his best life and he can’t even give you the equipment to do your job OK is insane. F that company. Even my dad whose old school and grew up in the carpenters union Lane carpet barehanded his entire life back then you went  to work and did what you had to do no matter what , told me that I need to leave that place because it’s unbelievable on mental health. And he was completely right",Negative
7I4_JCgyygU,I drove for Amazon for about little over a year in Vegas. Business route residential routes apartment routes. It’s not that bad once you get a good routine. And u do get A/C. Pay could be way better obviously. But most these mfs just wanna get payed for doing nothing and complain when they have to do something. The work and work load is discussed during interviews and mfs agree then complain after. It’s always the same type of people complaining too look at em 🤷🏻‍♂️ start your own business if u want freedom,Positive
7I4_JCgyygU,"It sounds like it would be a hard job in big cities and manageable in a lower population area. In the South, that’s a good paying job since the cost of living is lower. Sounds like a nightmare in Los Angeles, Chicago, etc.",Positive
7I4_JCgyygU,"Anywhere with too many people on one shift is a no no for me. I do not have to know anything else about it. I am a manager for a private company that produces medical, window and airline films. And military camouflage fabrics. There are 3 shifts totaling 33 people combined. 1st shift has 20 people and that includes everyone in the offices. It is great,  laid back and quiet. No assembly lines. No mad rush for anything and it pays well. There is no horn going off for lunch and breaks because you pick when you want to take it. And we have an hour in which 30 minutes of it is paid. The break room is big and always clean. There are no more than 5 or 6 people in there at a time.",Positive
7I4_JCgyygU,New sub. That warehouse shix is sooooooo God damn boring. I will never ever take a wearhouse job again IDC how much a hour they try to pay,Negative
7I4_JCgyygU,"🔙🔙🔙🔙🔙🔙🔙  Their  rude , suspect ,  double parked ,  having sex with people in the work Vehicles  , Vans ,  Trucks , Texting while driving especially in San Francisco CA , Rude to People that pay very high Rent",Negative
7I4_JCgyygU,"I used to work insurance claims for them and we were so overwhelmed by volume and also Amazon drivers work for sub contracted logistics programs and some are well run, some aren’t. Some abruptly closed down out of business because it frankly wasn’t profitable. I do not miss working these.",Positive
7I4_JCgyygU,I just started to work for them. It's freaking true that if you take a break you're going to be late. I didn't take a break and I still finished 3 hours late. I thought they were going to fire me but not yet because it was my first day.,Negative
7I4_JCgyygU,You don't even have to _drive_ at UPS to make substantial money. My sister has been there for 19 years and works on a UPS contract at a credit card processor scanning in packages. She makes over 120k/year and her job is technically part time but any hours over 4 that she works a day are considered overtime.,Positive
7I4_JCgyygU,This is why I like doing app jobs cause I can literally accept or decline whatever I want and I won’t get fired for it and I can use the bathroom whenever I want.😂,Positive
7I4_JCgyygU,"I drove for Amazon for about 9 months. It was TERRIBLE. Trucks are packed so full to the point you can’t even get to the bag that you’re looking for. Average 200 stops a day. Bring a huge cup because that’s what you’re going to pee in behind the door that you can shut that divides the front and back of the truck. Dangerous conditions as well because you might have a route in the country/rural area and if you’re black and the sun it’s setting or it’s dark, you’re life may be at risk because BILLY BOB got an issue with a black person on his property delivering something HE OR HIS WIFE ORDERED. Not to mention….the camera in the van docking every move you make and every infraction being emailed to your supervisor AND AMAZON. Then you come back to the warehouse at the end of the shift with ANOTHER WRITEUP. 
ITS PURE HELL!!!! I promise!!",Negative
7I4_JCgyygU,Y’all have never worked at a food factory picking and packing huh 😅.,Positive
7I4_JCgyygU,"What are we complaining about. People don't want to work hard to get paid good money that s*** is crazy to me if you want a job that you can sit on your butt and make a lot of money, take your butt to school and become an engineer but to complain that you have to work hard to get a good pay is insane",Negative
